,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
2656,62719,964.622,363.7687768,221.9326844,1.639095105,0.792330024,63475,282.5885897,0.797180843,0.988089799,0.847021948,0.776835748,0.005799977,0.001302935,0.603473779,0.989150917,CALI
2657,62728,981.369,371.758835,217.0091579,1.713102058,0.811943246,63882,282.6088643,0.770993117,0.981935443,0.818477292,0.760194077,0.005926521,0.001220893,0.577895034,0.989993172,CALI
2658,62779,955.337,370.2664775,216.7557673,1.708219726,0.810741166,63279,282.7237262,0.751664272,0.992098484,0.864392642,0.76356825,0.005897935,0.00123672,0.583036472,0.995954403,CALI
2659,62911,950.094,361.4241806,222.9701851,1.620952955,0.787025042,63883,283.0207996,0.777254757,0.984784685,0.875796694,0.783071014,0.005745008,0.001332524,0.613200213,0.993968698,CALI
2660,63038,959.999,361.0622912,223.0374861,1.618841288,0.786393577,63717,283.3063261,0.794539886,0.989343503,0.859549177,0.784646675,0.005727693,0.001339233,0.615670404,0.99667267,CALI
2661,63064,972.177,364.0969279,222.1178334,1.639206193,0.792361858,64230,283.3647449,0.733985102,0.981846489,0.838495417,0.778267333,0.005773451,0.001306563,0.605700041,0.992867258,CALI
2662,63139,971.167,378.9365767,214.3428288,1.767899485,0.824650215,64207,283.5331931,0.714630116,0.9833663,0.841239642,0.748233901,0.006001625,0.001160374,0.559853971,0.989765547,CALI
2663,63169,970.643,365.6305243,222.0500065,1.646613436,0.794467186,63951,283.6005444,0.720811082,0.987771888,0.842548311,0.775647889,0.005788132,0.00129234,0.601629648,0.990651462,CALI
2664,63219,981.824,367.1035044,222.0402827,1.653319389,0.796344124,64634,283.712761,0.768078437,0.978107498,0.824119515,0.772841331,0.005806854,0.001277856,0.597283723,0.98750076,CALI
2665,63231,934.028,355.6625584,227.2279162,1.56522387,0.76930122,63775,283.7396864,0.761158995,0.991470012,0.910793921,0.79777778,0.005624813,0.001405451,0.636449387,0.996185773,CALI
2666,63391,989.467,376.5126196,215.158764,1.749929273,0.820635725,64276,284.0984477,0.697931232,0.986231253,0.813644771,0.754552259,0.005939528,0.001187651,0.569349112,0.996320678,CALI
2667,63409,990.243,374.8087513,218.0335152,1.719041915,0.81338955,64645,284.13878,0.764369063,0.980880192,0.812600726,0.758090036,0.005910971,0.001204264,0.574700503,0.987934254,CALI
2668,63449,967.614,363.3525269,223.9302989,1.622614397,0.787519787,64133,284.2283868,0.765210994,0.989334664,0.85158962,0.782238641,0.005726686,0.001322636,0.611897291,0.992873354,CALI
2669,63450,996.603,374.6192675,217.0295963,1.726120648,0.815090407,64422,284.2306266,0.791196459,0.984911987,0.802781046,0.758718655,0.005904165,0.001206872,0.575653997,0.99364825,CALI
2670,63529,967.428,368.4339133,221.9855911,1.659719946,0.798110362,65036,284.4075158,0.775689866,0.976828218,0.852991252,0.771936311,0.00579946,0.001270262,0.595885668,0.989003329,CALI
2671,63592,966.595,361.9308349,226.0274461,1.601269408,0.781021185,64532,284.5485005,0.695055305,0.985433583,0.855309428,0.786195795,0.005691452,0.001341299,0.618103828,0.989750751,CALI
2672,63652,956.09,362.3406291,225.2317375,1.608745877,0.783333062,64607,284.6827067,0.783988176,0.98521832,0.875032868,0.785677023,0.005692525,0.001338015,0.617288384,0.993060143,CALI
2673,63716,979.012,373.0874676,218.6783262,1.706101716,0.810215919,64479,284.8257903,0.752255018,0.98816669,0.835376661,0.763428995,0.005855475,0.001226921,0.58282383,0.994356737,CALI
2674,63819,966.163,364.7912673,224.6349532,1.623929233,0.787910025,64489,285.0559147,0.740703343,0.989610631,0.859130338,0.781421981,0.005716029,0.00131467,0.610620312,0.991604175,CALI
2675,63844,981.088,371.4302991,220.8342991,1.681941169,0.804057815,65054,285.1117421,0.741027903,0.981400068,0.833516162,0.767604966,0.005817779,0.001245914,0.589217384,0.991028975,CALI
2676,63969,969.999,360.8816397,228.9221591,1.576438214,0.773053043,65307,285.3907154,0.772236709,0.97951215,0.854352024,0.790815281,0.005641508,0.001361054,0.625388809,0.985886817,CALI
2677,63975,985.876,378.4011461,217.376548,1.740763433,0.818532237,64993,285.4040993,0.792515237,0.984336775,0.827133422,0.754236879,0.005914828,0.001180736,0.568873269,0.990273785,CALI
2678,63993,972.943,381.3852693,214.8941752,1.774758524,0.826145436,64754,285.4442471,0.791600693,0.98824783,0.849508129,0.748440671,0.005959797,0.001153561,0.560163439,0.994154838,CALI
2679,64033,988.352,383.1935652,215.0761829,1.781664339,0.82763076,65273,285.5334442,0.695315554,0.981002865,0.823740507,0.745141542,0.005984314,0.001138018,0.555235918,0.989244035,CALI
2680,64072,962.35,355.0873662,232.2669191,1.528790099,0.756397678,65356,285.6203846,0.761773413,0.980353755,0.869384801,0.804366508,0.005542005,0.001431076,0.647005479,0.989135569,CALI
2681,64109,981.018,373.4990076,220.4077647,1.694581895,0.807318419,65040,285.7028421,0.678043363,0.985685732,0.837095321,0.764936014,0.005826,0.001230412,0.585127106,0.991545799,CALI
2682,64137,1007.701,393.1304149,213.5250628,1.841144125,0.839641806,66763,285.7652265,0.798707364,0.960666836,0.793697709,0.726896764,0.006129542,0.001055598,0.528378906,0.972821718,CALI
2683,64149,943.894,351.2026644,233.2841519,1.505471596,0.747516105,64831,285.7919585,0.7712812,0.989480341,0.904801483,0.813752251,0.005474796,0.001480868,0.662192725,0.996912339,CALI
2684,64252,966.933,378.9307449,217.7462558,1.740240004,0.818410945,65281,286.0213055,0.746768945,0.984237374,0.863582335,0.754811557,0.005897571,0.001180884,0.569740486,0.991485186,CALI
2685,64252,951.839,357.2425199,230.739416,1.548250949,0.76343038,65192,286.0213055,0.783408115,0.985581053,0.891188398,0.800636233,0.005560022,0.00140928,0.641018378,0.992457313,CALI
2686,64313,960.54,371.7750098,222.1086683,1.673842865,0.80192282,65036,286.1570458,0.745657971,0.98888308,0.875946784,0.769704897,0.005780713,0.001251579,0.592445629,0.991660889,CALI
2687,64346,967.065,376.0208577,220.8809807,1.702368654,0.80928454,65560,286.2304522,0.760231569,0.981482611,0.864609668,0.761208976,0.005843733,0.00121028,0.579439106,0.98641897,CALI
2688,64429,952.229,358.2573631,229.9439759,1.558020217,0.766838421,65054,286.4149972,0.731781836,0.990392597,0.892911564,0.799467162,0.005560499,0.001401187,0.639147743,0.995805104,CALI
2689,64445,972.438,371.2981495,222.6643886,1.66752372,0.800231193,65116,286.4505585,0.784575116,0.989695313,0.856397221,0.771483938,0.005761473,0.001258986,0.595187466,0.992489218,CALI
2690,64474,983.303,381.6531652,216.7944165,1.760438167,0.823000671,65241,286.5150021,0.789281036,0.988243589,0.837953174,0.750720885,0.005919489,0.001159786,0.563581848,0.992150995,CALI
2691,64531,980.585,386.0373463,215.9650235,1.787499383,0.828870342,65443,286.6416248,0.76415072,0.986064209,0.843349842,0.742523042,0.0059822,0.00112171,0.551340468,0.985520747,CALI
2692,64571,973.638,367.600901,225.4166781,1.63076177,0.789919656,65393,286.7304495,0.802094332,0.987429847,0.855957783,0.780004751,0.005692972,0.001299894,0.608407412,0.992167549,CALI
2693,64588,979.277,378.6367712,219.3767145,1.725966095,0.815053532,65794,286.7681916,0.814764356,0.981670061,0.846351156,0.757370159,0.005862339,0.001189826,0.573609558,0.990030648,CALI
2694,64652,978.747,376.2127996,219.2937613,1.715565447,0.812545196,65266,286.9102352,0.792964726,0.990592345,0.848107572,0.762627522,0.005819043,0.001214175,0.581600738,0.997774129,CALI
2695,64654,956.994,359.5664068,230.4623552,1.560195835,0.767586657,65352,286.9146729,0.708412771,0.989319378,0.887129116,0.797946269,0.005561395,0.001390779,0.636718249,0.99340516,CALI
2696,64782,974.821,374.8584851,221.3174873,1.693758996,0.807108773,65489,287.1985449,0.797326736,0.989204294,0.856671784,0.766151912,0.005786461,0.00122985,0.586988752,0.994217479,CALI
2697,64821,977.898,371.552348,227.956733,1.629924869,0.789675132,66064,287.2849814,0.743002224,0.981184912,0.851801646,0.7732019,0.005731975,0.001263734,0.597841178,0.974436204,CALI
2698,64840,993.808,391.2499005,212.0103957,1.845427906,0.840456033,65580,287.3270821,0.769522905,0.988716072,0.824988497,0.734382505,0.006034082,0.001082631,0.539317664,0.995271867,CALI
2699,64879,991.26,390.9495828,213.0718207,1.834825372,0.838428898,65615,287.4134799,0.757861415,0.988783053,0.829733927,0.735167634,0.006025826,0.00108578,0.540471451,0.99167073,CALI
2700,64934,1005.197,393.1435875,211.6841501,1.857217875,0.842663986,66119,287.5352789,0.749598846,0.982077769,0.807569026,0.731374714,0.006054511,0.001068608,0.534908972,0.993442505,CALI
2701,65019,985.505,384.2500817,217.5845569,1.765980487,0.824228275,66378,287.7234123,0.780380955,0.979526349,0.841264351,0.748792065,0.005909812,0.001146036,0.560689557,0.990166817,CALI
2702,65144,974.566,368.2026409,226.9820111,1.622166616,0.787386627,66001,287.9998557,0.77937429,0.987015348,0.861909711,0.782177594,0.005652134,0.00130501,0.611801788,0.992444437,CALI
2703,65144,978.923,371.2954818,224.2950351,1.655388768,0.796917841,65737,287.9998557,0.762185562,0.990979205,0.854254393,0.775662161,0.005699611,0.001272669,0.601651788,0.995967612,CALI
2704,65198,991.49,391.1459696,212.8302058,1.837831092,0.839007636,65780,288.1191973,0.803396054,0.991152326,0.833426799,0.736602751,0.005999355,0.001089476,0.542583613,0.997177034,CALI
2705,65271,976.35,363.5962751,231.9263575,1.567722957,0.770145872,66871,288.2804508,0.796959707,0.976073335,0.860436984,0.792858647,0.005570564,0.001357882,0.628624835,0.985509585,CALI
2706,65289,1017.247,395.7167381,211.9548364,1.866986122,0.844457464,66261,288.3201981,0.716996672,0.985330738,0.792860981,0.728602483,0.006061002,0.001053627,0.530861579,0.9911112,CALI
2707,65293,973.285,359.7692789,233.3072839,1.542040492,0.76122198,66249,288.3290301,0.714897298,0.985569594,0.866156616,0.801427601,0.005510074,0.00140215,0.642286199,0.990431327,CALI
2708,65349,990.508,373.6195476,226.6062153,1.648761253,0.795071318,66724,288.4526495,0.760668141,0.979392722,0.837014218,0.772049138,0.005717296,0.001252997,0.596059871,0.98276042,CALI
2709,65383,955.639,354.5772588,235.0870694,1.508280569,0.748613534,65965,288.5276783,0.716659542,0.991177139,0.899677744,0.813723021,0.00542308,0.001466669,0.662145155,0.998700672,CALI
2710,65469,997.877,375.1600201,223.4789895,1.678726134,0.803214596,66351,288.71737,0.717342713,0.986707058,0.82621209,0.769584589,0.005730346,0.001239898,0.59226044,0.994243079,CALI
2711,65488,984.521,384.4974309,218.9054779,1.75645413,0.822109888,66604,288.7592619,0.790860566,0.98324425,0.849027238,0.751004399,0.005871265,0.001152077,0.564007607,0.990653491,CALI
2712,65525,993.29,391.4727093,215.3432963,1.817900608,0.835108619,66623,288.8408232,0.707445315,0.983519205,0.834573839,0.737831313,0.005974402,0.001092201,0.544395047,0.989656087,CALI
2713,65612,1000.896,390.2698094,215.4482614,1.811431695,0.833811325,66471,289.032512,0.762788318,0.987077071,0.82302918,0.740596646,0.005948147,0.001103795,0.548483393,0.993540202,CALI
2714,65635,978.997,371.9755563,225.3596423,1.65058638,0.795582474,66337,289.0831671,0.797635106,0.98941767,0.860562925,0.777156354,0.005667335,0.001275241,0.603971999,0.996907955,CALI
2715,65693,988.933,384.5957961,222.1746091,1.731051976,0.816260916,67513,289.2108667,0.716937684,0.973042229,0.844102567,0.751986552,0.005854441,0.001154797,0.565483775,0.978881805,CALI
2716,65757,997.586,392.3467629,214.5200565,1.828951425,0.837288479,66564,289.3517111,0.811213916,0.98787633,0.830330831,0.737489737,0.005966616,0.001088759,0.543891113,0.994750426,CALI
2717,65761,999.861,381.4211099,220.4853746,1.729915694,0.815992242,66508,289.3605116,0.745589569,0.988768268,0.826606879,0.758637905,0.005800111,0.001185098,0.57553147,0.995620923,CALI
2718,65881,1003.375,393.35962,214.5079845,1.833776122,0.838226104,66670,289.6244024,0.800926376,0.988165592,0.822325002,0.73628402,0.00597076,0.001082408,0.542114158,0.994115999,CALI
2719,65881,1027.604,409.5313175,207.2239825,1.976273752,0.862531851,67226,289.6244024,0.631988412,0.97999286,0.784004354,0.707209412,0.006216228,0.000959177,0.500145153,0.988423738,CALI
2720,65990,1010.042,397.5522392,213.4137081,1.862824289,0.843697254,66576,289.8638949,0.765190167,0.991198029,0.812847597,0.729121525,0.006024432,0.001050257,0.531618198,0.990311292,CALI
2721,65997,992.511,383.2409682,221.3444275,1.731423612,0.816348656,67054,289.8792684,0.734458813,0.984236585,0.841905605,0.756389041,0.005806945,0.001172488,0.572124381,0.990589663,CALI
2722,66050,982.983,387.6638152,218.4331543,1.774748052,0.826143168,66646,289.9956412,0.762596407,0.991057228,0.858995071,0.748059607,0.005869248,0.001133723,0.559593175,0.993136898,CALI
2723,66058,992.161,388.3914847,217.5296665,1.785464443,0.828439635,66621,290.0132029,0.790687653,0.991549211,0.84327841,0.746703299,0.005879553,0.001127499,0.557565816,0.99551394,CALI
2724,66124,972.564,377.1940965,224.4454059,1.680560558,0.803696418,66955,290.158046,0.80647876,0.987588679,0.878481462,0.769253943,0.005704345,0.001232152,0.591751629,0.994474447,CALI
2725,66144,992.056,373.6982151,227.6118841,1.641822071,0.793109252,67488,290.2019236,0.721977842,0.980085349,0.84455501,0.776567593,0.005649767,0.00126744,0.603057227,0.990112666,CALI
2726,66149,1013.351,393.0802131,217.3600575,1.808428916,0.83320371,68260,290.2128919,0.723129564,0.969074128,0.809493464,0.738304504,0.005942346,0.00108913,0.545093541,0.985762922,CALI
2727,66234,1006.478,398.084825,213.5124985,1.864456778,0.843996137,67144,290.3992906,0.763821298,0.986447039,0.821641326,0.729490984,0.006010279,0.001049915,0.532157095,0.992183904,CALI
2728,66252,984.959,375.2092101,226.7207463,1.654939904,0.796793616,67161,290.438748,0.813167391,0.986465359,0.858168465,0.774071478,0.005663364,0.001254234,0.599186654,0.991617903,CALI
2729,66266,986.107,374.0023758,227.5559785,1.643562073,0.793604033,67126,290.4694333,0.783202733,0.987188273,0.856352435,0.776651305,0.005643956,0.001266682,0.60318725,0.991375687,CALI
2730,66293,973.989,372.5145897,227.7918727,1.635328712,0.791246089,67110,290.528603,0.727591013,0.987825957,0.87815147,0.779912011,0.005619215,0.001282442,0.608262746,0.994709532,CALI
2731,66302,1011.15,387.4959487,220.5873487,1.756655361,0.822155049,67497,290.5483235,0.728657464,0.982295509,0.814901882,0.749809964,0.005844408,0.001139528,0.562214983,0.987617963,CALI
2732,66358,981.292,376.3855561,226.5694504,1.661237009,0.798525438,67547,290.6709991,0.68608354,0.982397442,0.865977555,0.772269271,0.005672045,0.001244499,0.596399827,0.990761465,CALI
2733,66371,992.178,373.0059387,228.9152531,1.62944991,0.789536159,67609,290.6994699,0.750361778,0.981688828,0.847245048,0.779342739,0.005620014,0.001278884,0.607375105,0.98968731,CALI
2734,66408,967.957,367.4426757,231.0804659,1.59010704,0.777495517,67002,290.7804871,0.798874012,0.991134593,0.890672688,0.791362861,0.005533109,0.001338602,0.626255178,0.995812767,CALI
2735,66441,973.541,376.7012979,227.3108406,1.657207799,0.797420039,67348,290.8527266,0.806694835,0.986532636,0.880922154,0.772104392,0.005669711,0.001242925,0.596145192,0.987936462,CALI
2736,66461,967.115,363.9556321,233.9336593,1.555807032,0.766073287,67151,290.8964994,0.783414864,0.98972465,0.892936338,0.799263629,0.005476229,0.001378547,0.638822349,0.993884303,CALI
2737,66494,974.808,380.0148486,224.623616,1.691784931,0.806604379,67416,290.9687102,0.763246097,0.986323721,0.879334583,0.765677213,0.005715025,0.00121166,0.586261594,0.991828531,CALI
2738,66505,1006.768,397.1233799,214.1131347,1.85473619,0.842203207,67219,290.9927764,0.755463922,0.989378003,0.8245279,0.732751561,0.005971331,0.001061886,0.53692485,0.995853951,CALI
2739,66516,974.201,372.3567768,228.9267115,1.626532677,0.788679359,67382,291.0168407,0.779578777,0.987147903,0.880722003,0.781553765,0.005598003,0.001288393,0.610826287,0.993528916,CALI
2740,66519,983.728,382.9192919,223.5093861,1.713213475,0.811970537,67640,291.0234033,0.678903858,0.983426966,0.863784705,0.760012382,0.00575654,0.001184743,0.577618821,0.989584348,CALI
2741,66540,1015.555,393.7968611,216.6339826,1.817798188,0.835088203,67380,291.0693376,0.770995551,0.987533393,0.810747771,0.739135748,0.005918197,0.001089597,0.546321654,0.993102514,CALI
2742,66601,983.216,373.3837625,228.8883614,1.631292042,0.790074356,67832,291.2027248,0.750899149,0.981852223,0.865750477,0.779901951,0.005606279,0.001279424,0.608247053,0.992228577,CALI
2743,66617,1018.106,406.2663515,209.7154211,1.937226883,0.856466989,67508,291.2377015,0.798851195,0.986801564,0.807623488,0.71686395,0.006098539,0.000993465,0.513893923,0.995529122,CALI
2744,66664,999.648,384.5788396,222.9614202,1.724867196,0.814791014,67764,291.3404212,0.780353046,0.983767192,0.8383146,0.757557076,0.005768913,0.001172021,0.573892723,0.989888732,CALI
2745,66678,993.912,389.5368351,222.081123,1.754029473,0.821564313,68362,291.3710115,0.716166867,0.975366432,0.848196665,0.747993477,0.005842059,0.001128072,0.559494241,0.981369389,CALI
2746,66693,985.429,373.9074215,227.7686069,1.641610873,0.793049068,67361,291.4037834,0.808302024,0.990083283,0.863056921,0.779347418,0.005606397,0.001275816,0.607382397,0.997085547,CALI
2747,66697,1000.308,383.9606276,223.7562539,1.715977189,0.812645513,67724,291.4125219,0.809980084,0.984835509,0.837623166,0.758964594,0.00575679,0.001178274,0.576027255,0.98844963,CALI
2748,66734,1006.609,393.8168605,217.1743172,1.813367554,0.834201216,67521,291.4933409,0.798329984,0.988344367,0.827628434,0.740174863,0.005901293,0.001092608,0.547858828,0.993469424,CALI
2749,66734,975.556,366.1793011,234.7761571,1.559695437,0.767414903,68092,291.4933409,0.689308254,0.980056394,0.881155614,0.796039918,0.005487147,0.001359145,0.633679551,0.988347105,CALI
2750,66737,963.422,366.6090583,232.9256776,1.573931488,0.772222931,67677,291.4998928,0.729206731,0.986110495,0.903531765,0.795124633,0.00549334,0.001354432,0.632223181,0.995075972,CALI
2751,66744,986.985,380.8264967,224.2150642,1.698487557,0.808308559,67410,291.51518,0.806866538,0.99012016,0.860995714,0.765480298,0.005705779,0.001208456,0.585960086,0.995245915,CALI
2752,66792,987.871,379.9628079,227.0415426,1.673538699,0.801841916,68160,291.619985,0.77413971,0.979929577,0.860070079,0.767496131,0.005688747,0.00121759,0.589050311,0.985798492,CALI
2753,66832,1016.277,396.1902317,217.0426707,1.825402491,0.836593355,67791,291.7072938,0.764126135,0.985853579,0.813148992,0.736280883,0.005928152,0.001074665,0.542109539,0.989568103,CALI
2754,66873,1002.723,381.9451177,225.9835719,1.690145503,0.806183903,69064,291.7967582,0.775078524,0.968275802,0.835792976,0.76397562,0.0057115,0.001200184,0.583658748,0.986468209,CALI
